Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Density (g/cc)	
130	 807	A	  1	H	 1	  57.0	       0.570	         1.558	
130	 807	A	  1	H	 1	  57.6	       0.576	         1.577	
130	 807	A	  1	H	 1	  60.1	       0.601	         1.546	
130	 807	A	  1	H	 1	  61.6	       0.616	         1.558	
130	 807	A	  1	H	 1	  63.0	       0.630	         1.508	
130	 807	A	  1	H	 1	  65.4	       0.654	         1.536	
130	 807	A	  1	H	 1	  66.0	       0.660	         1.562	
130	 807	A	  1	H	 1	  66.1	       0.661	         1.513	
130	 807	A	  1	H	 1	  66.6	       0.666	         1.495	
130	 807	A	  1	H	 1	  69.0	       0.690	         1.508	
130	 807	A	  1	H	 1	  70.6	       0.706	         1.515	
130	 807	A	  1	H	 1	  72.0	       0.720	         1.496	
130	 807	A	  1	H	 1	  74.2	       0.742	         1.507	
130	 807	A	  1	H	 1	  75.0	       0.750	         1.517	
130	 807	A	  1	H	 1	  75.8	       0.758	         1.577	
130	 807	A	  1	H	 1	  77.9	       0.779	         1.525	
130	 807	A	  1	H	 1	  78.0	       0.780	         1.580	
130	 807	A	  1	H	 1	  81.1	       0.811	         1.604	
130	 807	A	  1	H	 1	  84.0	       0.840	         1.570	
130	 807	A	  1	H	 1	  84.8	       0.848	         1.573	
130	 807	A	  1	H	 1	  87.0	       0.870	         1.508	
130	 807	A	  1	H	 1	  88.6	       0.886	         1.517	
130	 807	A	  1	H	 1	  89.9	       0.899	         1.545	
130	 807	A	  1	H	 1	  93.0	       0.930	         1.505	
130	 807	A	  1	H	 1	  93.9	       0.939	         1.534	
130	 807	A	  1	H	 1	  96.0	       0.960	         1.608	
130	 807	A	  1	H	 1	  97.9	       0.979	         1.498	
130	 807	A	  1	H	 1	  99.1	       0.991	         1.538	
130	 807	A	  1	H	 1	  99.4	       0.994	         1.528	
130	 807	A	  1	H	 1	 101.9	       1.019	         1.583	
130	 807	A	  1	H	 1	 103.3	       1.033	         1.509	
130	 807	A	  1	H	 1	 105.1	       1.051	         1.538	
130	 807	A	  1	H	 1	 107.1	       1.071	         1.489	
130	 807	A	  1	H	 1	 107.9	       1.079	         1.564	
130	 807	A	  1	H	 1	 108.5	       1.085	         1.521	
130	 807	A	  1	H	 1	 110.9	       1.109	         1.587	
130	 807	A	  1	H	 1	 113.1	       1.131	         1.533	
130	 807	A	  1	H	 1	 115.5	       1.155	         1.528	
130	 807	A	  1	H	 1	 118.0	       1.180	         1.570	
130	 807	A	  1	H	 1	 120.1	       1.201	         1.592	
130	 807	A	  1	H	 1	 122.5	       1.225	         1.590	
130	 807	A	  1	H	 1	 124.8	       1.248	         1.540	
130	 807	A	  1	H	 1	 127.2	       1.272	         1.506	
130	 807	A	  1	H	 1	 129.7	       1.297	         1.504	
130	 807	A	  1	H	 1	 134.5	       1.345	         1.543	
130	 807	A	  1	H	 1	 136.4	       1.364	         0.665	
130	 807	A	  1	H	 1	 139.0	       1.390	              	
130	 807	A	  1	H	 1	 141.4	       1.414	              	
130	 807	A	  1	H	 1	 143.5	       1.435	              	
130	 807	A	  1	H	 1	 145.8	       1.458	              	
130	 807	A	  1	H	 1	 148.3	       1.483	              	
130	 807	A	  1	H	 2	   1.0	       1.510	         1.530	
130	 807	A	  1	H	 2	   3.0	       1.530	         1.462	
130	 807	A	  1	H	 2	   3.4	       1.534	         1.582	
130	 807	A	  1	H	 2	   6.0	       1.560	         1.569	
130	 807	A	  1	H	 2	   7.0	       1.570	         1.540	
130	 807	A	  1	H	 2	   9.0	       1.590	         1.523	
130	 807	A	  1	H	 2	  10.7	       1.607	         1.590	
130	 807	A	  1	H	 2	  12.0	       1.620	         1.598	
130	 807	A	  1	H	 2	  12.2	       1.622	         1.503	
130	 807	A	  1	H	 2	  14.4	       1.644	         1.517	
130	 807	A	  1	H	 2	  15.0	       1.650	         1.524	
130	 807	A	  1	H	 2	  15.8	       1.658	         1.500	
130	 807	A	  1	H	 2	  18.0	       1.680	         1.645	
130	 807	A	  1	H	 2	  19.7	       1.697	         1.596	
130	 807	A	  1	H	 2	  21.0	       1.710	         1.564	
130	 807	A	  1	H	 2	  21.1	       1.711	         1.575	
130	 807	A	  1	H	 2	  23.3	       1.733	        18.365	
130	 807	A	  1	H	 2	  24.0	       1.740	         1.588	
130	 807	A	  1	H	 2	  24.9	       1.749	         1.570	
130	 807	A	  1	H	 2	  27.0	       1.770	         1.545	
130	 807	A	  1	H	 2	  28.8	       1.788	         1.628	
130	 807	A	  1	H	 2	  30.0	       1.800	         1.619	
130	 807	A	  1	H	 2	  30.4	       1.804	         1.575	
130	 807	A	  1	H	 2	  33.0	       1.830	         1.487	
130	 807	A	  1	H	 2	  34.3	       1.843	         1.504	
130	 807	A	  1	H	 2	  36.0	       1.860	         1.546	
130	 807	A	  1	H	 2	  37.9	       1.879	         1.515	
130	 807	A	  1	H	 2	  38.9	       1.889	         1.558	
130	 807	A	  1	H	 2	  39.4	       1.894	         1.537	
130	 807	A	  1	H	 2	  42.0	       1.920	         1.523	
130	 807	A	  1	H	 2	  43.1	       1.931	         1.496	
130	 807	A	  1	H	 2	  45.0	       1.950	         1.558	
130	 807	A	  1	H	 2	  47.3	       1.973	         1.492	
130	 807	A	  1	H	 2	  48.0	       1.980	         1.528	
130	 807	A	  1	H	 2	  50.3	       2.003	         1.489	
130	 807	A	  1	H	 2	  51.0	       2.010	         1.517	
130	 807	A	  1	H	 2	  51.7	       2.017	         1.567	
130	 807	A	  1	H	 2	  54.0	       2.040	         1.587	
130	 807	A	  1	H	 2	  55.5	       2.055	         1.526	
130	 807	A	  1	H	 2	  56.9	       2.069	         1.549	
130	 807	A	  1	H	 2	  57.0	       2.070	         1.538	
130	 807	A	  1	H	 2	  59.4	       2.094	         1.502	
130	 807	A	  1	H	 2	  60.1	       2.101	         1.538	
130	 807	A	  1	H	 2	  60.8	       2.108	         1.549	
130	 807	A	  1	H	 2	  63.0	       2.130	         1.518	
130	 807	A	  1	H	 2	  64.7	       2.147	         1.432	
130	 807	A	  1	H	 2	  65.9	       2.159	        18.365	
130	 807	A	  1	H	 2	  68.4	       2.184	         1.552	
130	 807	A	  1	H	 2	  69.1	       2.191	         1.564	
130	 807	A	  1	H	 2	  69.9	       2.199	         1.484	
130	 807	A	  1	H	 2	  72.0	       2.220	         1.545	
130	 807	A	  1	H	 2	  73.3	       2.233	         1.520	
130	 807	A	  1	H	 2	  75.0	       2.250	         1.543	
130	 807	A	  1	H	 2	  75.6	       2.256	         1.606	
130	 807	A	  1	H	 2	  78.0	       2.280	         1.583	
130	 807	A	  1	H	 2	  78.1	       2.281	         1.504	
130	 807	A	  1	H	 2	  81.0	       2.310	         1.503	
130	 807	A	  1	H	 2	  82.1	       2.321	         1.575	
130	 807	A	  1	H	 2	  84.0	       2.340	         1.575	
130	 807	A	  1	H	 2	  85.9	       2.359	         1.520	
130	 807	A	  1	H	 2	  87.0	       2.370	         1.586	
130	 807	A	  1	H	 2	  87.4	       2.374	         1.520	
130	 807	A	  1	H	 2	  90.0	       2.400	         1.597	
130	 807	A	  1	H	 2	  91.3	       2.413	         1.455	
130	 807	A	  1	H	 2	  93.0	       2.430	         1.510	
130	 807	A	  1	H	 2	  95.1	       2.451	        18.365	
130	 807	A	  1	H	 2	  96.0	       2.460	         1.576	
130	 807	A	  1	H	 2	  96.6	       2.466	         1.480	
130	 807	A	  1	H	 2	  99.0	       2.490	         1.605	
130	 807	A	  1	H	 2	 100.4	       2.504	         1.553	
130	 807	A	  1	H	 2	 102.0	       2.520	         1.530	
130	 807	A	  1	H	 2	 104.2	       2.542	         1.644	
130	 807	A	  1	H	 2	 105.0	       2.550	         1.614	
130	 807	A	  1	H	 2	 105.6	       2.556	         1.544	
130	 807	A	  1	H	 2	 108.0	       2.580	         1.531	
130	 807	A	  1	H	 2	 109.3	       2.593	         1.512	
130	 807	A	  1	H	 2	 111.6	       2.616	         1.561	
130	 807	A	  1	H	 2	 114.0	       2.640	         1.608	
130	 807	A	  1	H	 2	 116.3	       2.663	         1.544	
130	 807	A	  1	H	 2	 118.6	       2.686	         1.580	
130	 807	A	  1	H	 2	 121.0	       2.710	         1.585	
130	 807	A	  1	H	 2	 123.4	       2.734	         1.558	
130	 807	A	  1	H	 2	 125.7	       2.757	         1.588	
130	 807	A	  1	H	 2	 128.0	       2.780	         1.549	
130	 807	A	  1	H	 2	 130.3	       2.803	         1.622	
130	 807	A	  1	H	 2	 132.6	       2.826	         1.581	
130	 807	A	  1	H	 2	 135.0	       2.850	         1.517	
130	 807	A	  1	H	 2	 137.4	       2.874	         1.590	
130	 807	A	  1	H	 2	 139.7	       2.897	         1.490	
130	 807	A	  1	H	 2	 142.0	       2.920	         1.514	
130	 807	A	  1	H	 2	 144.4	       2.944	         1.606	
130	 807	A	  1	H	 2	 146.7	       2.967	         1.603	
130	 807	A	  1	H	 2	 149.0	       2.990	         1.494	
130	 807	A	  1	H	 3	   1.0	       3.010	         0.982	
130	 807	A	  1	H	 3	   3.1	       3.031	         1.663	
130	 807	A	  1	H	 3	   3.2	       3.032	         1.602	
130	 807	A	  1	H	 3	   6.0	       3.060	         1.577	
130	 807	A	  1	H	 3	   7.0	       3.070	         1.554	
130	 807	A	  1	H	 3	   9.0	       3.090	         1.511	
130	 807	A	  1	H	 3	  10.9	       3.109	         1.541	
130	 807	A	  1	H	 3	  12.0	       3.120	         1.597	
130	 807	A	  1	H	 3	  12.4	       3.124	         1.544	
130	 807	A	  1	H	 3	  15.0	       3.150	         1.578	
130	 807	A	  1	H	 3	  16.1	       3.161	         1.569	
130	 807	A	  1	H	 3	  18.0	       3.180	         1.550	
130	 807	A	  1	H	 3	  19.9	       3.199	         1.557	
130	 807	A	  1	H	 3	  21.0	       3.210	         1.508	
130	 807	A	  1	H	 3	  21.5	       3.215	         1.575	
130	 807	A	  1	H	 3	  24.0	       3.240	         1.590	
130	 807	A	  1	H	 3	  25.4	       3.254	         1.528	
130	 807	A	  1	H	 3	  27.0	       3.270	         1.622	
130	 807	A	  1	H	 3	  29.2	       3.292	         1.550	
130	 807	A	  1	H	 3	  30.0	       3.300	         1.533	
130	 807	A	  1	H	 3	  30.7	       3.307	         1.522	
130	 807	A	  1	H	 3	  33.0	       3.330	         1.606	
130	 807	A	  1	H	 3	  34.4	       3.344	         1.604	
130	 807	A	  1	H	 3	  36.0	       3.360	         1.541	
130	 807	A	  1	H	 3	  38.1	       3.381	         1.549	
130	 807	A	  1	H	 3	  39.0	       3.390	         1.580	
130	 807	A	  1	H	 3	  39.7	       3.397	         1.576	
130	 807	A	  1	H	 3	  41.8	       3.418	         1.621	
130	 807	A	  1	H	 3	  43.5	       3.435	         1.615	
130	 807	A	  1	H	 3	  45.0	       3.450	         1.526	
130	 807	A	  1	H	 3	  47.4	       3.474	         1.546	
130	 807	A	  1	H	 3	  47.9	       3.479	         1.420	
130	 807	A	  1	H	 3	  48.8	       3.488	         1.514	
130	 807	A	  1	H	 3	  51.1	       3.511	         1.512	
130	 807	A	  1	H	 3	  52.2	       3.522	         1.645	
130	 807	A	  1	H	 3	  54.0	       3.540	         1.582	
130	 807	A	  1	H	 3	  56.1	       3.561	         1.602	
130	 807	A	  1	H	 3	  57.1	       3.571	         1.522	
130	 807	A	  1	H	 3	  59.8	       3.598	         1.603	
130	 807	A	  1	H	 3	  59.9	       3.599	         1.558	
130	 807	A	  1	H	 3	  61.1	       3.611	         1.580	
130	 807	A	  1	H	 3	  63.1	       3.631	         1.631	
130	 807	A	  1	H	 3	  64.8	       3.648	         1.586	
130	 807	A	  1	H	 3	  65.9	       3.659	         1.652	
130	 807	A	  1	H	 3	  66.4	       3.664	         1.607	
130	 807	A	  1	H	 3	  69.0	       3.690	         1.596	
130	 807	A	  1	H	 3	  70.3	       3.703	         1.608	
130	 807	A	  1	H	 3	  72.0	       3.720	         1.654	
130	 807	A	  1	H	 3	  74.2	       3.742	         1.617	
130	 807	A	  1	H	 3	  75.0	       3.750	         1.572	
130	 807	A	  1	H	 3	  75.6	       3.756	         1.588	
130	 807	A	  1	H	 3	  78.0	       3.780	         1.608	
130	 807	A	  1	H	 3	  79.4	       3.794	         1.581	
130	 807	A	  1	H	 3	  81.0	       3.810	         1.584	
130	 807	A	  1	H	 3	  83.3	       3.833	         1.589	
130	 807	A	  1	H	 3	  84.0	       3.840	         1.526	
130	 807	A	  1	H	 3	  84.6	       3.846	         1.570	
130	 807	A	  1	H	 3	  87.0	       3.870	         1.543	
130	 807	A	  1	H	 3	  90.0	       3.900	         1.616	
130	 807	A	  1	H	 3	  92.2	       3.922	         1.594	
130	 807	A	  1	H	 3	  93.0	       3.930	         1.520	
130	 807	A	  1	H	 3	  93.8	       3.938	         1.524	
130	 807	A	  1	H	 3	  96.0	       3.960	         1.583	
130	 807	A	  1	H	 3	  97.6	       3.976	         1.522	
130	 807	A	  1	H	 3	  99.0	       3.990	         1.526	
130	 807	A	  1	H	 3	 102.0	       4.020	         1.495	
130	 807	A	  1	H	 3	 102.9	       4.029	         1.602	
130	 807	A	  1	H	 3	 105.2	       4.052	         1.524	
130	 807	A	  1	H	 3	 107.5	       4.075	         1.481	
130	 807	A	  1	H	 3	 110.0	       4.100	         1.611	
130	 807	A	  1	H	 3	 112.1	       4.121	         1.549	
130	 807	A	  1	H	 3	 114.5	       4.145	         1.635	
130	 807	A	  1	H	 3	 116.9	       4.169	         1.591	
130	 807	A	  1	H	 3	 119.3	       4.193	         1.540	
130	 807	A	  1	H	 3	 121.6	       4.216	         1.574	
130	 807	A	  1	H	 3	 123.9	       4.239	         1.635	
130	 807	A	  1	H	 3	 126.2	       4.262	         1.608	
130	 807	A	  1	H	 3	 128.6	       4.286	         1.623	
130	 807	A	  1	H	 3	 131.0	       4.310	         1.571	
130	 807	A	  1	H	 3	 133.4	       4.334	         1.529	
130	 807	A	  1	H	 3	 135.7	       4.357	         1.585	
130	 807	A	  1	H	 3	 137.9	       4.379	         1.623	
130	 807	A	  1	H	 3	 140.1	       4.401	         1.612	
130	 807	A	  1	H	 3	 142.7	       4.427	         1.620	
130	 807	A	  1	H	 4	   1.0	       4.510	         1.490	
130	 807	A	  1	H	 4	   3.0	       4.530	         1.555	
130	 807	A	  1	H	 4	   3.2	       4.532	         1.580	
130	 807	A	  1	H	 4	   6.0	       4.560	         1.672	
130	 807	A	  1	H	 4	   6.8	       4.568	         1.573	
130	 807	A	  1	H	 4	   9.0	       4.590	         1.606	
130	 807	A	  1	H	 4	  10.4	       4.604	         1.592	
130	 807	A	  1	H	 4	  12.0	       4.620	         1.624	
130	 807	A	  1	H	 4	  14.3	       4.643	         1.580	
130	 807	A	  1	H	 4	  14.9	       4.649	         1.552	
130	 807	A	  1	H	 4	  15.7	       4.657	         1.549	
130	 807	A	  1	H	 4	  18.0	       4.680	         1.607	
130	 807	A	  1	H	 4	  19.8	       4.698	         1.510	
130	 807	A	  1	H	 4	  21.0	       4.710	         1.587	
130	 807	A	  1	H	 4	  21.3	       4.713	         1.570	
130	 807	A	  1	H	 4	  24.0	       4.740	         1.586	
130	 807	A	  1	H	 4	  25.0	       4.750	         1.537	
130	 807	A	  1	H	 4	  27.0	       4.770	         1.606	
130	 807	A	  1	H	 4	  28.9	       4.789	         1.480	
130	 807	A	  1	H	 4	  30.0	       4.800	         1.515	
130	 807	A	  1	H	 4	  30.3	       4.803	         1.493	
130	 807	A	  1	H	 4	  33.0	       4.830	         1.458	
130	 807	A	  1	H	 4	  34.1	       4.841	         1.519	
130	 807	A	  1	H	 4	  36.0	       4.860	         1.377	
130	 807	A	  1	H	 4	  37.8	       4.878	         1.437	
130	 807	A	  1	H	 4	  39.0	       4.890	         1.551	
130	 807	A	  1	H	 4	  39.3	       4.893	         1.510	
130	 807	A	  1	H	 4	  42.0	       4.920	         1.534	
130	 807	A	  1	H	 4	  43.1	       4.931	         1.607	
130	 807	A	  1	H	 4	  45.0	       4.950	         1.606	
130	 807	A	  1	H	 4	  46.7	       4.967	         1.628	
130	 807	A	  1	H	 4	  47.9	       4.979	         1.581	
130	 807	A	  1	H	 4	  51.0	       5.010	         1.551	
130	 807	A	  1	H	 4	  54.0	       5.040	         1.549	
130	 807	A	  1	H	 4	  55.8	       5.058	         1.511	
130	 807	A	  1	H	 4	  57.0	       5.070	         1.512	
130	 807	A	  1	H	 4	  59.5	       5.095	         1.514	
130	 807	A	  1	H	 4	  59.9	       5.099	         1.603	
130	 807	A	  1	H	 4	  61.1	       5.111	        18.365	
130	 807	A	  1	H	 4	  61.9	       5.119	         1.633	
130	 807	A	  1	H	 4	  63.1	       5.131	         1.643	
130	 807	A	  1	H	 4	  64.8	       5.148	         1.483	
130	 807	A	  1	H	 4	  65.9	       5.159	         1.584	
130	 807	A	  1	H	 4	  66.5	       5.165	         1.635	
130	 807	A	  1	H	 4	  69.0	       5.190	         1.474	
130	 807	A	  1	H	 4	  70.1	       5.201	        18.365	
130	 807	A	  1	H	 4	  71.0	       5.210	         1.565	
130	 807	A	  1	H	 4	  72.0	       5.220	         1.571	
130	 807	A	  1	H	 4	  74.0	       5.240	         1.590	
130	 807	A	  1	H	 4	  75.0	       5.250	         1.581	
130	 807	A	  1	H	 4	  75.6	       5.256	         1.667	
130	 807	A	  1	H	 4	  77.9	       5.279	         1.549	
130	 807	A	  1	H	 4	  79.1	       5.291	         1.514	
130	 807	A	  1	H	 4	  81.0	       5.310	         1.582	
130	 807	A	  1	H	 4	  83.0	       5.330	         1.596	
130	 807	A	  1	H	 4	  84.1	       5.341	         1.652	
130	 807	A	  1	H	 4	  84.4	       5.344	         1.640	
130	 807	A	  1	H	 4	  87.0	       5.370	         1.612	
130	 807	A	  1	H	 4	  88.4	       5.384	         1.578	
130	 807	A	  1	H	 4	  90.0	       5.400	         1.636	
130	 807	A	  1	H	 4	  92.1	       5.421	         1.621	
130	 807	A	  1	H	 4	  93.1	       5.431	         1.494	
130	 807	A	  1	H	 4	  93.8	       5.438	         1.466	
130	 807	A	  1	H	 4	  96.0	       5.460	         1.590	
130	 807	A	  1	H	 4	  97.6	       5.476	         1.615	
130	 807	A	  1	H	 4	  99.0	       5.490	         1.646	
130	 807	A	  1	H	 4	 102.1	       5.521	         1.615	
130	 807	A	  1	H	 4	 102.7	       5.527	         1.602	
130	 807	A	  1	H	 4	 104.9	       5.549	         1.547	
130	 807	A	  1	H	 4	 106.7	       5.567	         1.604	
130	 807	A	  1	H	 4	 108.0	       5.580	         1.569	
130	 807	A	  1	H	 4	 110.0	       5.600	        18.365	
130	 807	A	  1	H	 4	 110.8	       5.608	         1.530	
130	 807	A	  1	H	 4	 114.7	       5.647	         1.525	
130	 807	A	  1	H	 4	 117.1	       5.671	         1.608	
130	 807	A	  1	H	 4	 119.4	       5.694	         1.553	
130	 807	A	  1	H	 4	 121.8	       5.718	         1.513	
130	 807	A	  1	H	 4	 124.1	       5.741	         1.601	
130	 807	A	  1	H	 4	 126.4	       5.764	        18.365	
130	 807	A	  1	H	 4	 127.2	       5.772	         1.512	
130	 807	A	  1	H	 4	 131.1	       5.811	         1.530	
130	 807	A	  1	H	 4	 133.3	       5.833	         1.508	
130	 807	A	  1	H	 4	 135.7	       5.857	         1.531	
130	 807	A	  1	H	 4	 138.1	       5.881	         1.585	
130	 807	A	  1	H	 4	 140.4	       5.904	         1.558	
130	 807	A	  1	H	 4	 142.8	       5.928	         1.533	
130	 807	A	  1	H	 4	 145.1	       5.951	         1.536	
130	 807	A	  1	H	 4	 147.5	       5.975	         1.494	
130	 807	A	  1	H	 5	   1.1	       6.011	         1.573	
130	 807	A	  1	H	 5	   3.0	       6.030	         1.488	
130	 807	A	  1	H	 5	   3.3	       6.033	         1.601	
130	 807	A	  1	H	 5	   6.0	       6.060	         1.556	
130	 807	A	  1	H	 5	   7.3	       6.073	         1.578	
130	 807	A	  1	H	 5	   9.0	       6.090	         1.535	
130	 807	A	  1	H	 5	  11.0	       6.110	         1.472	
130	 807	A	  1	H	 5	  12.0	       6.120	         1.490	
130	 807	A	  1	H	 5	  12.6	       6.126	         1.582	
130	 807	A	  1	H	 5	  15.0	       6.150	         1.593	
130	 807	A	  1	H	 5	  16.3	       6.163	         1.597	
130	 807	A	  1	H	 5	  18.0	       6.180	         1.546	
130	 807	A	  1	H	 5	  20.0	       6.200	         1.598	
130	 807	A	  1	H	 5	  21.0	       6.210	         1.561	
130	 807	A	  1	H	 5	  21.8	       6.218	         1.558	
130	 807	A	  1	H	 5	  24.0	       6.240	         1.546	
130	 807	A	  1	H	 5	  27.0	       6.270	         1.622	
130	 807	A	  1	H	 5	  29.2	       6.292	         1.521	
130	 807	A	  1	H	 5	  30.0	       6.300	         1.533	
130	 807	A	  1	H	 5	  30.7	       6.307	         1.553	
130	 807	A	  1	H	 5	  33.0	       6.330	         1.562	
130	 807	A	  1	H	 5	  34.4	       6.344	         1.632	
130	 807	A	  1	H	 5	  36.0	       6.360	         1.592	
130	 807	A	  1	H	 5	  38.2	       6.382	         1.523	
130	 807	A	  1	H	 5	  39.0	       6.390	         1.654	
130	 807	A	  1	H	 5	  39.7	       6.397	         1.588	
130	 807	A	  1	H	 5	  42.0	       6.420	         1.558	
130	 807	A	  1	H	 5	  43.5	       6.435	         1.552	
130	 807	A	  1	H	 5	  45.0	       6.450	         1.669	
130	 807	A	  1	H	 5	  45.1	       6.451	         1.643	
130	 807	A	  1	H	 5	  47.3	       6.473	         1.622	
130	 807	A	  1	H	 5	  47.9	       6.479	         1.600	
130	 807	A	  1	H	 5	  49.0	       6.490	         1.574	
130	 807	A	  1	H	 5	  51.1	       6.511	         1.538	
130	 807	A	  1	H	 5	  52.9	       6.529	         1.569	
130	 807	A	  1	H	 5	  53.9	       6.539	         1.527	
130	 807	A	  1	H	 5	  57.0	       6.570	         1.631	
130	 807	A	  1	H	 5	  57.5	       6.575	         1.625	
130	 807	A	  1	H	 5	  60.1	       6.601	         1.569	
130	 807	A	  1	H	 5	  61.3	       6.613	         1.604	
130	 807	A	  1	H	 5	  63.0	       6.630	         1.617	
130	 807	A	  1	H	 5	  64.9	       6.649	         1.621	
130	 807	A	  1	H	 5	  66.0	       6.660	         1.609	
130	 807	A	  1	H	 5	  66.5	       6.665	         1.533	
130	 807	A	  1	H	 5	  69.0	       6.690	         1.523	
130	 807	A	  1	H	 5	  70.2	       6.702	         1.567	
130	 807	A	  1	H	 5	  72.0	       6.720	         1.570	
130	 807	A	  1	H	 5	  74.0	       6.740	         1.611	
130	 807	A	  1	H	 5	  75.0	       6.750	         1.542	
130	 807	A	  1	H	 5	  75.5	       6.755	         1.564	
130	 807	A	  1	H	 5	  78.0	       6.780	         1.574	
130	 807	A	  1	H	 5	  79.2	       6.792	         1.602	
130	 807	A	  1	H	 5	  81.6	       6.816	         1.600	
130	 807	A	  1	H	 5	  84.0	       6.840	         1.587	
130	 807	A	  1	H	 5	  86.3	       6.863	         1.581	
130	 807	A	  1	H	 5	  88.6	       6.886	         1.526	
130	 807	A	  1	H	 5	  91.0	       6.910	         1.471	
130	 807	A	  1	H	 5	  93.3	       6.933	         1.500	
130	 807	A	  1	H	 5	  95.7	       6.957	         1.504	
130	 807	A	  1	H	 5	  98.0	       6.980	         1.551	
130	 807	A	  1	H	 5	 100.3	       7.003	         1.517	
130	 807	A	  1	H	 5	 102.6	       7.026	         1.458	
130	 807	A	  1	H	 5	 105.0	       7.050	         1.384	
130	 807	A	  1	H	 5	 107.4	       7.074	         1.432	
130	 807	A	  1	H	 5	 109.6	       7.096	         1.494	
130	 807	A	  1	H	 5	 111.9	       7.119	         1.411	
130	 807	A	  1	H	 5	 114.3	       7.143	         1.424	
130	 807	A	  1	H	 5	 116.6	       7.166	         0.729	
130	 807	A	  1	H	 5	 119.0	       7.190	              	
130	 807	A	  2	H	 1	   1.1	       7.411	         1.280	
130	 807	A	  2	H	 1	   3.0	       7.430	         1.341	
130	 807	A	  2	H	 1	   3.4	       7.434	         1.370	
130	 807	A	  2	H	 1	   6.0	       7.460	         1.482	
130	 807	A	  2	H	 1	   9.0	       7.490	         1.383	
130	 807	A	  2	H	 1	  11.1	       7.511	         1.540	
130	 807	A	  2	H	 1	  12.0	       7.520	         1.514	
130	 807	A	  2	H	 1	  12.4	       7.524	         1.567	
130	 807	A	  2	H	 1	  15.0	       7.550	         1.580	
130	 807	A	  2	H	 1	  16.4	       7.564	         1.549	
130	 807	A	  2	H	 1	  18.0	       7.580	         1.546	
130	 807	A	  2	H	 1	  20.1	       7.601	         1.600	
130	 807	A	  2	H	 1	  21.0	       7.610	        18.365	
130	 807	A	  2	H	 1	  24.0	       7.640	         1.604	
130	 807	A	  2	H	 1	  25.3	       7.653	         1.624	
130	 807	A	  2	H	 1	  27.0	       7.670	         1.536	
130	 807	A	  2	H	 1	  29.4	       7.694	         1.622	
130	 807	A	  2	H	 1	  29.9	       7.699	         1.559	
130	 807	A	  2	H	 1	  30.9	       7.709	         1.541	
130	 807	A	  2	H	 1	  33.0	       7.730	         1.560	
130	 807	A	  2	H	 1	  34.3	       7.743	         1.529	
130	 807	A	  2	H	 1	  36.0	       7.760	         1.622	
130	 807	A	  2	H	 1	  38.2	       7.782	         1.566	
130	 807	A	  2	H	 1	  39.0	       7.790	         1.539	
130	 807	A	  2	H	 1	  39.6	       7.796	         1.611	
130	 807	A	  2	H	 1	  42.0	       7.820	         1.534	
130	 807	A	  2	H	 1	  43.6	       7.836	         1.602	
130	 807	A	  2	H	 1	  45.0	       7.850	         1.631	
